catalog_id	child_asset_type	child_uid	content_date	download_date	lang_id	lang_manual	parent_uid	rel_pos	status_in_corpus	topic	unwrapped_md5	url	version	wrapped_md5
LDC2018E53	.jpg.ldcc	IC0013ZDZ	2017-03-20	2018-01-07	n/a	n/a	IC00114NJ	1.0	present	n/a	79ff58c596bdc5a41a0de60cf69adc10	https://cdn.vdmsti.ru/image/2015/11/11brpr/normal-1cdj.jpg	V1.0	50da1e825caf8ab8e6381e92f07e794f
LDC2018E53	.jpg.ldcc	IC0013ZEN	2017-03-20	2018-01-07	n/a	n/a	IC00114NJ	2.0	present	n/a	bad6813a8561676b68551a41e4d5e7f5	https://sharing.vedomosti.ru/1395263518/vedomosti.ru/finance/articles/2014/03/20/minfin-podgotovil-pervyj-anti-ofshornyj-zakonoproekt.jpg	V1.0	6501a778ae4fc4853a3cc3969a64d04c
LDC2018E53	.jpg.ldcc	IC00147ID	2017-03-07	2018-01-07	n/a	n/a	IC00114PP	1.0	present	n/a	49d1ad3be0f6a9bb99d91de3f3868610	https://sharing.vedomosti.ru/1362658381/vedomosti.ru/realty/articles/2013/03/07/v_20132015_gg_na_mkad_postroyat_i_rekonstruiruyut_17.jpg	V1.0	6a4cf84abca03ee719a3279585e6fe27
LDC2018E53	.jpg.ldcc	IC00149N3	2009-07-30	2018-01-07	n/a	n/a	IC00114RW	1.0	present	n/a	1997ec134f06894341fb5c70972651f6	https://sharing.vedomosti.ru/1248898416/vedomosti.ru/business/articles/2009/07/30/the-economist-uladil-tyazhbu-s-timchenko.jpg	V1.0	368e63ea29ebd1ff5b9aa1b2841a21a3
LDC2018E53	.jpg.ldcc	HC000Q965	n/a	2017-11-30	n/a	n/a	HC0004HB3	1.0	present	n/a	80ee53f6d4abbe36ada0c5875fb0cf3b	http://img.pravda.com/images/doc/3/0/3030d2a-485-savchenko_485x299.jpg	V1.0	80eab7bf68175580f90c4fa0af2a9e08
LDC2018E53	.jpg.ldcc	HC000QB4J	2016-09-14	2017-11-30	n/a	n/a	HC0004JDR	1.0	present	n/a	619956c351a8c5a2acfb26fcb732984d	http://ipress.ua/media/gallery/full/p/o/polska_2014f.jpg	V1.0	3007c2720c98b3c50e0ef0d853e94baf
LDC2018E53	.jpg.ldcc	HC000QCMI	n/a	2017-11-30	n/a	n/a	HC0004I64	1.0	present	n/a	cb73303ee4ebb08304e5eb6c147c369f	http://img.pravda.com/images/doc/e/a/ea8f86a-genichesk-vybuk-magazyn.jpg	V1.0	e3e9556f91ccbb93dbf99ed37cba2352
LDC2018E53	.jpg.ldcc	HC000QDC5	2016-02-23	2017-11-30	n/a	n/a	HC0004JRX	1.0	present	n/a	2d97a677d0f7afba1c36aa97e38f9cb5	http://ipress.ua/media/gallery/full/v/a/vakcynacija.jpg	V1.0	b2b40e9dbefa410cdae9c01faeb6ea73
LDC2018E53	.jpg.ldcc	HC000QE36	n/a	2017-11-30	n/a	n/a	HC0004QBQ	1.0	present	n/a	40655fbe7de6398be13c7ad742d9b0c0	http://i1222.photobucket.com/albums/dd491/jtmcgraw/65%20coupe/IMG_1048.jpg	V1.0	528838901b5479b3c7cd0b6648bf9747
LDC2018E53	.jpg.ldcc	HC000QE3H	n/a	2017-11-30	n/a	n/a	HC0004QBQ	2.0	present	n/a	fd71748c5e2b633287f5e55c03ff0767	http://i1222.photobucket.com/albums/dd491/jtmcgraw/56%20BelAir/IMG_1239_zpsfbbdc175.jpg	V1.0	576195dcf5a7ccc97362e2888c21c27e
LDC2018E53	.jpg.ldcc	HC000QE3J	n/a	2017-11-30	n/a	n/a	HC0004QBQ	3.0	present	n/a	d5f28b02324de06468f866dfb1846eea	https://cimg6.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/1280x960/80-dsc00484_e95b3096fb6966280286f5ced69373fa9eebb0ca.jpg	V1.0	2b8741a2274fdb58114298a4d6ac2b81
LDC2018E53	.jpg.ldcc	HC000QF0A	n/a	2017-11-30	n/a	n/a	HC0004QEQ	1.0	present	n/a	b018a8c4e223b93570c9daf4038a5d0a	https://cimg2.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/1023x682/80-img_0273_6b7487ffba09a7d7291d5e5fcc6097dc10f8c304.jpg	V1.0	3699c3bc0a4ddcf220c52d8848cc8157
LDC2018E53	.jpg.ldcc	HC000QGH9	2016-05-12	2017-11-30	n/a	n/a	HC0004K1W	1.0	present	n/a	70e87b2cfdedd8cd6f0946b7af429fdc	http://ipress.ua/media/gallery/full/1/4/1414758290-7620-sergey-vyisotskiy.jpg	V1.0	2902e451048fa811d9e7085fc9b20994
LDC2018E53	.jpg.ldcc	HC000QHLX	2016-01-06	2017-11-30	n/a	n/a	HC0004K7S	1.0	present	n/a	2589ea72dad63cf427d3735928de9307	http://ipress.ua/media/gallery/full/s/o/source5.jpg	V1.0	7c1fd026a2eed7c587b2cf75016e9971
LDC2018E53	.jpg.ldcc	HC000QI5P	2016-09-12	2017-11-30	n/a	n/a	HC0004KBB	1.0	present	n/a	dded629d13cc228fe52f08053e5eb90c	http://ipress.ua/media/gallery/full/k/l/klinton_bc3c7.jpg	V1.0	e87da3e9260c8bcb241ed7d906d7541e
LDC2018E53	.jpg.ldcc	HC000QII0	2016-01-18	2017-11-30	n/a	n/a	HC0004KCP	1.0	present	n/a	d7477f1a4627e99a740a77cfa9c76622	http://ipress.ua/media/gallery/full/t/u/turkey_1c1d5.jpg	V1.0	01f592a84e9af1f211625758fe952254
LDC2018E53	.jpg.ldcc	HC000QKG9	n/a	2017-11-30	n/a	n/a	HC0004QYY	1.0	present	n/a	bcdfe80a6bb76a12a6be9d1bb7c5bdc1	https://cimg1.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/2000x1124/80-my_corvette_2_06_16_7cb49d5c4a447643f3f287e3c6fa598a56bacc6d.jpg	V1.0	995b2d514e70e12fce1c2ce0f2daa828
LDC2018E53	.jpg.ldcc	HC000QN70	2016-03-02	2017-11-30	n/a	n/a	HC0004SBH	1.0	present	n/a	93add636a4fe1db8d971807345b7aa26	https://gdb.voanews.com/40FD5C4F-7280-4392-A5BF-F302E05CD6E5_cx14_cy3_cw86_w1200_r1_s.jpg	V1.0	192829525f314ea9cd4e0b396b3da9cd
LDC2018E53	.jpg.ldcc	HC000QN6O	2016-03-02	2017-11-30	n/a	n/a	HC0004SBH	2.0	present	n/a	0882be7837945948121533e37773d76a	https://gdb.voanews.com/40FD5C4F-7280-4392-A5BF-F302E05CD6E5_w250_r1_s.jpg	V1.0	cd4bb35eca7dba0544f2794f467e5564
LDC2018E53	.jpg.ldcc	HC000QN6P	2016-03-02	2017-11-30	n/a	n/a	HC0004SBH	3.0	present	n/a	b152869e6086ebb43ae7eff90c136ad5	https://gdb.voanews.com/C2D01D80-9679-4197-A9E3-4AC387207E4E_w250_r0_s.jpg	V1.0	6b2aa1819d818b6ee42575b28bb07712
LDC2018E53	.jpg.ldcc	HC000QOOT	2016-04-13	2017-11-30	n/a	n/a	HC0004KVZ	1.0	present	n/a	e2125f292ad690f4b326137f3e3251f7	http://manage.rbc.ua/static/ckef/img/13-04.jpg	V1.0	9756b610f3f0654d346df48fb32f28c9
LDC2018E53	.jpg.ldcc	HC000QP3U	n/a	2017-11-30	n/a	n/a	HC0004RDO	1.0	present	n/a	2e9bfbed4f8e46868bcf5cacea1e0e0b	https://cimg9.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/1402x960/80-p1373329350_6_37664a44f5da053916215f4869675129b07fa2ed.jpg	V1.0	951c5b51cb2fa6b92166c825ed3ca7a6
LDC2018E53	.jpg.ldcc	HC000QP40	n/a	2017-11-30	n/a	n/a	HC0004RDO	2.0	present	n/a	1b639b4c30722cfe33f53566548abc4a	https://www.corvetteforum.com/forums/attachments/c6-corvette-zr1-and-z06/47944195d1452082931-auotart-got-a-favorite-zr1-poster-aaaaaaaaaaaaaaaaaaaaaaaaaaaaccl9103_dt.jpg	V1.0	744679dae7adeea8af3a68d7045c7a66
LDC2018E53	.jpg.ldcc	HC000QP3Y	n/a	2017-11-30	n/a	n/a	HC0004RDO	3.0	present	n/a	4d9d98878abfa0aba06cd345dcb65912	https://www.corvetteforum.com/forums/attachments/c6-corvette-zr1-and-z06/47944248d1452105313-auotart-got-a-favorite-zr1-poster-corvette-zr1-vs-c6r-002-lg.jpg	V1.0	b4d01d4d15d6837ceac27cd8d2d58cd1
LDC2018E53	.jpg.ldcc	HC000QQ30	n/a	2017-11-30	n/a	n/a	HC0004RI8	1.0	present	n/a	ef5f5de0bb6b02d7f9cfce46f51e276c	http://joeforamerica.com/wp-content/uploads/2014/12/obama-kim-jong-un-haircut-north-korea.jpg	V1.0	72942c8f8aba9bbd81721e9eee08b6c8
LDC2018E53	.jpg.ldcc	HC000QQZ9	2016-09-22	2017-11-30	n/a	n/a	HC0004L6F	1.0	present	n/a	967e7e9e95c5b94109e23265893f43b0	http://ipress.ua/media/gallery/full/a/v/avakov_3b68a.jpg	V1.0	2ca3eb58ef199befa92c00641f000065
LDC2018E53	.jpg.ldcc	HC000QSK5	2017-07-30	2017-11-30	n/a	n/a	HC0004LCU	1.0	present	n/a	729ccbe442b4c1e363ef25448fa23b25	http://ipress.ua/media/gallery/full/p/o/pozhezha_d5f7b.jpg	V1.0	9aed9a9429d5558f284a1661ec8b490e
LDC2018E53	.jpg.ldcc	HC000QTSX	n/a	2017-11-30	n/a	n/a	HC0004RWS	1.0	present	n/a	6bff1f1edb494d4eeb85b7d699e7da17	https://cimg7.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/2000x1124/80-20151126_114834_24ed56757d8583b261b2cfb1f03b39b1c0b1219d.jpg	V1.0	987f843ee7393c48c492cf9307217449
LDC2018E53	.jpg.ldcc	HC000QTSY	n/a	2017-11-30	n/a	n/a	HC0004RWS	2.0	present	n/a	e56dc934b938eb3c986038e041595372	https://cimg0.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/1120x2000/80-20151126_122503_a6604fdfa21bfde7d78c5b26e7b444b53700b555.jpg	V1.0	baf3d8cd5379f5ac400fb02d904380b4
LDC2018E53	.jpg.ldcc	HC000QTSZ	n/a	2017-11-30	n/a	n/a	HC0004RWS	3.0	present	n/a	9841aac02825378d8f3ec24de33bee0a	https://cimg3.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/2000x1124/80-20151126_123121_8baa733933fc863da25f9a1f0189855f04fde66c.jpg	V1.0	492385ac848c793619c4739b474baf4e
LDC2018E53	.jpg.ldcc	HC000QTT2	n/a	2017-11-30	n/a	n/a	HC0004RWS	4.0	present	n/a	92807f1c1ec0864ec3e1a28c883c31af	https://cimg7.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/2000x1124/80-20151126_135343_90ba5a71b20ed5240b01ab8137e33513f4ea8663.jpg	V1.0	cd9cb19c4e7e980a66cbb6de294abab6
LDC2018E53	.jpg.ldcc	HC000QTT4	n/a	2017-11-30	n/a	n/a	HC0004RWS	5.0	present	n/a	fc484a09a2a1e251fda91e100a2e58aa	https://cimg9.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/1120x2000/80-20151126_152512_e3f2720f82633335a11c7f19a267552e7b34444e.jpg	V1.0	68483627bc2ad49c739b8f0ef5953cff
LDC2018E53	.jpg.ldcc	HC000QTT6	n/a	2017-11-30	n/a	n/a	HC0004RWS	6.0	present	n/a	ab29e54f97ff682ae659c78505a0fe42	https://cimg2.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/2000x1124/80-20151126_152404_30eaa6abd2b73efc700754613b570c953176cb6a.jpg	V1.0	d965afed6f7dabce4a8f7f2c1c817357
LDC2018E53	.jpg.ldcc	HC000QV42	2016-09-27	2017-11-30	n/a	n/a	HC0004LR0	1.0	present	n/a	8ba040d0cf4a2cd998be0131cb528bad	http://ipress.ua/media/gallery/full/l/i/lichylnyk.jpg	V1.0	8daebb459371b9ae24cca7f083a3c3db
LDC2018E53	.jpg.ldcc	HC000QW25	2016-10-17	2017-12-01	n/a	n/a	HC0004LUV	1.0	present	n/a	16a48a8820554b2530c8f672701c9395	http://ipress.ua/media/gallery/full/5/8/58050c8665204.jpg	V1.0	2c1d4151d452b2b7d3e8c27d03604a50
LDC2018E53	.jpg.ldcc	HC000QX3R	n/a	2017-12-01	n/a	n/a	HC0004SDJ	1.0	present	n/a	0e3bb3a90cd5a9a977166d8e269aebdb	https://cimg2.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/2000x1342/80-imgp9029_42be81f8d248f7004514b5123d143fb7b3967129.jpg	V1.0	4195d190fa39b91846186af3f5417805
LDC2018E53	.jpg.ldcc	HC000QX3S	n/a	2017-12-01	n/a	n/a	HC0004SDJ	2.0	present	n/a	fc792bf33b0ddc254042dc0809c63ccf	https://cimg3.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/2000x1342/80-imgp9036_2816f392086c9e8d642ddd2ae4de684eff951f38.jpg	V1.0	5cfe3de306e8ad3b6e36a49b93137ae4
LDC2018E53	.jpg.ldcc	HC000QX3T	n/a	2017-12-01	n/a	n/a	HC0004SDJ	3.0	present	n/a	27e67ce5d85dce9a547d746d00ff5c92	https://cimg0.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/2000x1342/80-imgp9078_b0e58070d2e5c9696e350e54503d19c1eb3a842f.jpg	V1.0	7fb7e1fc3bbb73e8c2c7f090ba377fe3
LDC2018E53	.jpg.ldcc	HC000QX3U	n/a	2017-12-01	n/a	n/a	HC0004SDJ	4.0	present	n/a	87221a51172e36301b856b837036d4e0	https://cimg4.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/2000x1342/80-imgp9085_020fda267c5e2ebe60c8cea50ed7c40e93f03b63.jpg	V1.0	11f3b05bf62e716211dd01782ac97cee
LDC2018E53	.jpg.ldcc	HC000QX3V	n/a	2017-12-01	n/a	n/a	HC0004SDJ	5.0	present	n/a	f1005bfc99924a9d95807636b8fa58de	https://cimg8.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/2000x1342/80-imgp9113_f5b46924ceff6390bb5d8f58ece9e405f3797472.jpg	V1.0	f36921e5804c6496efb8ac653918d197
LDC2018E53	.jpg.ldcc	HC000QX3W	n/a	2017-12-01	n/a	n/a	HC0004SDJ	6.0	present	n/a	3482a7254adce967e93ed5c2cd41c856	https://cimg2.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/2000x1342/80-imgp9102_5a61ba030624822c1a11b7ce0230595715c9dcd2.jpg	V1.0	214a2f4156232567c38b3cb0ca5c6428
LDC2018E53	.jpg.ldcc	HC000QX3X	n/a	2017-12-01	n/a	n/a	HC0004SDJ	7.0	present	n/a	eb44d44440b269cee599f386e9d06668	https://cimg4.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/2000x1342/80-imgp9124_5bac7fe845aba5cd4c56fab191bcbe5ebc7afdc0.jpg	V1.0	21d8bb8f87871a61e7289d6350b32021
LDC2018E53	.jpg.ldcc	HC000QX3Y	n/a	2017-12-01	n/a	n/a	HC0004SDJ	8.0	present	n/a	cdaa357a11324e6b6a368741821fcf7f	https://cimg5.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/2000x1342/80-imgp9127_6a7010b69d26d9b6921010d21fd84355d2a41020.jpg	V1.0	42f0a6c190f549e851299f209bfb12d7
LDC2018E53	.jpg.ldcc	HC000QX3Z	n/a	2017-12-01	n/a	n/a	HC0004SDJ	9.0	present	n/a	3af32116293c6725b829246c91563d57	https://cimg8.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/2000x1342/80-imgp9117_7c521b3a29e8343b1eeb86bbbae7dd495759d9aa.jpg	V1.0	7f4caae23a5d9720a75ffa1e8b318059
LDC2018E53	.jpg.ldcc	HC000QX40	n/a	2017-12-01	n/a	n/a	HC0004SDJ	10.0	present	n/a	b84ea595e542aacf138b8d2a2007098b	https://cimg5.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/2000x1342/80-imgp9131_2f207b630063481a725172dcba7488422e9821f2.jpg	V1.0	76a08a1f699253b0ff8e1e68aef02050
LDC2018E53	.jpg.ldcc	HC000QX41	n/a	2017-12-01	n/a	n/a	HC0004SDJ	11.0	present	n/a	a9c3219d604f51d98fde4ae71130c446	https://cimg2.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/2000x1342/80-imgp9140_336eaeeb5c3f4b8c9a2a0e2b3c291b5dec3a3bde.jpg	V1.0	7af275e71a2f276de56b06829d361c11
LDC2018E53	.jpg.ldcc	HC000QX42	n/a	2017-12-01	n/a	n/a	HC0004SDJ	12.0	present	n/a	ec1428d8ada883d90380391e15fdf92e	https://cimg2.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/2000x1342/80-imgp9178_a986e95aacdf586280c6107d501bff5aff7f6095.jpg	V1.0	a3a2fded675662214e13a4a664fc02d3
LDC2018E53	.jpg.ldcc	HC000QX43	n/a	2017-12-01	n/a	n/a	HC0004SDJ	13.0	present	n/a	f016dd96885f720b8b4cc4bb3ec58d84	https://cimg2.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/2000x1342/80-imgp9174_3249b3e9186db3d723d64e9fe4025b624268ea79.jpg	V1.0	9f419e165e2e9314d4e7594c821748c5
LDC2018E53	.jpg.ldcc	HC000QX44	n/a	2017-12-01	n/a	n/a	HC0004SDJ	14.0	present	n/a	3aa61c8b46f0557a4ac07862c1b0e85f	https://cimg0.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/2000x1342/80-imgp9222_e5522700e0ba299c5d5309d9d8c591bdfbf6384c.jpg	V1.0	3c00e05cd1854c1e5c14e0460be5722f
LDC2018E53	.jpg.ldcc	HC000QX45	n/a	2017-12-01	n/a	n/a	HC0004SDJ	15.0	present	n/a	29280241e7696ded8e20648cf861ee33	https://cimg5.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/2000x1342/80-imgp9227_5e4584b219ddee45fe8ade8a0624b59a5d684871.jpg	V1.0	79ce13801c414f4b9c1081d38395d17d
LDC2018E53	.jpg.ldcc	HC000QXZE	n/a	2017-12-01	n/a	n/a	HC0004SJ4	1.0	present	n/a	f05721fb727b5105f97a936e8b792b2c	http://static01.nyt.com/images/2011/07/26/world/POLICE/POLICE-articleLarge.jpg	V1.0	5c9f2eb4ba904ed3e4dd9de466ce9a64
LDC2018E53	.jpg.ldcc	HC000QXZF	n/a	2017-12-01	n/a	n/a	HC0004SJ4	2.0	present	n/a	4ce8c6b1306e752c4aa15aec163b88f4	http://2ytbf92vre5w2ny7tu3f25u3.wpengine.netdna-cdn.com/wp-content/uploads/2015/12/ubaydullah_1031805i-890x395_c.jpg	V1.0	03787d5c5da59b38904178665e4ef5ee
LDC2018E53	.jpg.ldcc	HC000QYWM	2016-10-25	2017-12-01	n/a	n/a	HC0004MAS	1.0	present	n/a	44095dcb39dbdb4ed21a2ecb39bd9aae	http://ipress.ua/media/gallery/full/i/d/idil_6c751.jpg	V1.0	f99294ffb261082e85acfe5bfb7d0853
LDC2018E53	.jpg.ldcc	HC000QZL9	n/a	2017-12-01	n/a	n/a	HC0004T25	1.0	present	n/a	a126aaf0168955efd039274341725eeb	http://images.lolstream.com/assets/media_show/730__26b39d3bb54f5551eb7197b883c8ab4a.jpg	V1.0	83b00f7ded38e2b5ea04a6ded12d10d0
LDC2018E53	.jpg.ldcc	IC001IJFI	n/a	2018-06-02	n/a	n/a	IC001INZA	1.0	present	n/a	19599c1fc2da12467f299686d21f1b12	https://cdn5.img.ria.ru/images/100639/03/1006390360.jpg	V1.0	9585e4d9999769675c63167507c81bde
LDC2018E53	.jpg.ldcc	HC000R1ED	2016-08-08	2017-12-01	n/a	n/a	HC0004MND	1.0	present	n/a	004d0534230c8f75b125681da742904d	http://ipress.ua/media/gallery/full/k/l/klichko_a415f.jpg	V1.0	a2a8489baae6494945d98564b671abfb
LDC2018E53	.jpg.ldcc	HC000R27T	2016-01-28	2017-12-01	n/a	n/a	HC0004MQS	1.0	present	n/a	c6a48367e7a562aea5ff1a093f5f5e32	http://ipress.ua/media/gallery/full/p/r/preview_00000403228677.jpg	V1.0	8828aad6bacfd0a81786d7eab5930fb0
LDC2018E53	.jpg.ldcc	HC000R2XH	2015-10-19	2017-12-01	n/a	n/a	HC0004U1J	1.0	present	n/a	351a3de72665179a48525fa5711a7c84	https://gdb.voanews.com/C1F856FA-81FD-4D02-BEE6-9C6A94DF0066_cx17_cy9_cw83_w1200_r1_s.jpg	V1.0	305c80d332317aed193ac670adccb582
LDC2018E53	.jpg.ldcc	HC000R2XG	2015-10-19	2017-12-01	n/a	n/a	HC0004U1J	2.0	present	n/a	9fafd250c2678e80858a15874a07610d	https://gdb.voanews.com/C1F856FA-81FD-4D02-BEE6-9C6A94DF0066_cx17_cy9_cw83_w250_r1_s.jpg	V1.0	0a88198b89ae0dfc24885cf32a4ef896
LDC2018E53	.jpg.ldcc	HC000R2XA	2015-10-19	2017-12-01	n/a	n/a	HC0004U1J	3.0	present	n/a	d50da7281d1c92a60b2f0fa7dd864efe	https://gdb.voanews.com/E1415CC4-D7C2-4904-AA2C-3D06DED87233_w250_r0_s.jpg	V1.0	2c5c5ee23d0e8daf2a398c319b6e1cca
LDC2018E53	.jpg.ldcc	IC001IVVE	n/a	2018-06-02	n/a	n/a	IC001IVV3	1.0	present	n/a	59954081c8cf6a2a6170b8d7acb92e50	https://cdn1.img.ria.ru/images/101704/00/1017040072.jpg	V1.0	b8f76b24edc6663b762de3d7a76b0723
LDC2018E53	.jpg.ldcc	IC001IVVF	n/a	2018-06-02	n/a	n/a	IC001IVV3	2.0	present	n/a	2025ed29e166fb35780700a73994d73d	https://cdn4.img.ria.ru/images/101705/92/1017059249.jpg	V1.0	239d1a696785cded00aa35f894c24940
LDC2018E53	.jpg.ldcc	IC001IVVH	n/a	2018-06-02	n/a	n/a	IC001IVV3	3.0	present	n/a	24220731b24fa2ae9887c8902d746578	https://cdn5.img.ria.ru/images/152193/09/1521930975.jpg	V1.0	bfe37dea8680ca6c54f2a509305da4fc
LDC2018E53	.jpg.ldcc	IC001IVVI	n/a	2018-06-02	n/a	n/a	IC001IVV3	4.0	present	n/a	1d7490f26b0ad4fbd9b11e8fa97b2267	https://cdn1.img.ria.ru/images/152189/68/1521896822.jpg	V1.0	a34d0e50be1a3138ba12a5b5b07fd9da
LDC2018E53	.jpg.ldcc	IC001IVVJ	n/a	2018-06-02	n/a	n/a	IC001IVV3	5.0	present	n/a	a4d0aa006ace60d42b1eb04846f50788	https://cdn5.img.ria.ru/images/152145/15/1521451520.jpg	V1.0	7e7069a35cb67814e290cdf30f1105de
LDC2018E53	.jpg.ldcc	IC001IVVK	n/a	2018-06-02	n/a	n/a	IC001IVV3	6.0	present	n/a	a4ebc086f823d6171b559971d7c346eb	https://cdn3.img.ria.ru/images/152169/67/1521696783.jpg	V1.0	964ba2863ff61816365243c191048944
LDC2018E53	.jpg.ldcc	IC001IVVL	n/a	2018-06-02	n/a	n/a	IC001IVV3	7.0	present	n/a	99e0dfdf96b2ff641bd2346609bfa6f2	https://cdn4.img.ria.ru/images/152163/38/1521633889.jpg	V1.0	5976b44ef4aed395b6a5cbcc996bbdd3
LDC2018E53	.jpg.ldcc	IC001IVVM	n/a	2018-06-02	n/a	n/a	IC001IVV3	8.0	present	n/a	509cf83c831890b2cd60f8e4e66ec69e	https://cdn1.img.ria.ru/images/152169/70/1521697047.jpg	V1.0	e1e052ad9d1527f2833d56d4b8df8e6c
LDC2018E53	.jpg.ldcc	IC001IVVN	n/a	2018-06-02	n/a	n/a	IC001IVV3	9.0	present	n/a	67e908de2636b6f199057966f10236c1	https://cdn4.img.ria.ru/images/149660/07/1496600784.jpg	V1.0	4ba7ecd882e342a97ee5a3bf1096de3e
LDC2018E53	.jpg.ldcc	IC001IVVO	n/a	2018-06-02	n/a	n/a	IC001IVV3	10.0	present	n/a	fda357a8a77a5e23445bd9cab11dd545	https://cdn2.img.ria.ru/images/152106/40/1521064016.jpg	V1.0	116632d5cd93840c4f6a5c2f12a20ddb
LDC2018E53	.jpg.ldcc	HC000R4HL	2015-05-19	2017-12-01	n/a	n/a	HC0004UFY	1.0	present	n/a	03f5d358ff16d2428f7b0eb7025a0943	https://gdb.voanews.com/80000DFC-C114-4DF0-94D9-C4C5ED325AB7_cx0_cy10_cw0_w1200_r1_s.jpg	V1.0	48d4e86b8e2e452ca5f66daca2ba413d
LDC2018E53	.jpg.ldcc	HC000R4HK	2015-05-19	2017-12-01	n/a	n/a	HC0004UFY	2.0	present	n/a	ea231d58f62a79cd46905798c7e59c2f	https://gdb.voanews.com/80000DFC-C114-4DF0-94D9-C4C5ED325AB7_cx0_cy10_cw0_w250_r1_s.jpg	V1.0	64e998ad0115ba064957d25eadfaa027
LDC2018E53	.jpg.ldcc	HC000R4H5	2015-05-19	2017-12-01	n/a	n/a	HC0004UFY	3.0	present	n/a	700d23dfad74d5fa52ce64fbccb604eb	https://gdb.voanews.com/7836F2FF-B4A1-4718-B5BE-ECA5CCB4A037_w250_r1_s.jpg	V1.0	f4967639894b579d10dfb661f6c5be00
LDC2018E53	.jpg.ldcc	HC000R56E	2015-11-19	2017-12-01	n/a	n/a	HC0004NIN	1.0	present	n/a	64f07a50a72a43850d109b436f24b05a	http://ipress.ua/media/gallery/full/1/3/1342014646-random1553-11_07_12.jpg	V1.0	266e281f1341aae4b77ea603177a6aaf
LDC2018E53	.jpg.ldcc	HC000R56C	2015-11-19	2017-12-01	n/a	n/a	HC0004NIN	2.0	present	n/a	79cf24ca807de6e7ee2bcdc2bb2a8f5e	http://vkurse.ua/i/2007-12/zdorovye-volosy.jpg	V1.0	fef32e92f2b1d126cb71d37344da87a6
LDC2018E53	.jpg.ldcc	HC000R5RU	2015-04-07	2017-12-01	n/a	n/a	HC0004NNK	1.0	present	n/a	8b81419ea2e3eba7fbc17ffdb07490ce	http://ipress.ua/media/gallery/full/4/7/4756a86c699559e8b08fcbe8809519973e6f93a0.jpg	V1.0	902b79d1eec5763fe46c8be64f03ebd1
LDC2018E53	.jpg.ldcc	HC000R6XI	n/a	2017-12-01	n/a	n/a	HC0004TG3	1.0	present	n/a	0bc4415e948626d6b90fe703dc52c57a	https://cimg9.ibsrv.net/gimg/www.corvetteforum.com-vbulletin/1632x1224/80-583eng2_8b3daa7ae320e3dfea8116fa0748a50c80337810.jpg	V1.0	34fc5c17848bfec87e90ce770238815c
LDC2018E53	.jpg.ldcc	HC000R7IE	2015-12-22	2017-12-01	n/a	n/a	HC0004O4F	1.0	present	n/a	57a734af32c7f9be38d25468f336875f	http://ipress.ua/media/gallery/full/f/a/fartash_fd082.jpg	V1.0	96fedd4f4e1e6f4e491abb63ac1d8662
LDC2018E53	.jpg.ldcc	HC000R8BN	2015-09-25	2017-12-01	n/a	n/a	HC0004OCI	1.0	present	n/a	da9bb671df8662729c458343c700213f	http://ipress.ua/media/gallery/full/k/o/kopiyky.jpg	V1.0	3ae7e8cee61f86c9b9c4603a423d8af8
LDC2018E53	.jpg.ldcc	HC000R8WS	2014-03-17	2017-12-01	n/a	n/a	HC0004OQA	1.0	present	n/a	955615788149f40507c216737420b442	http://ipress.ua/media/gallery/full/k/r/krym_37552.jpg	V1.0	b92e2110224467f2fbbc51f5a738bc6b
LDC2018E53	.jpg.ldcc	HC000R9LU	2014-03-21	2017-12-01	n/a	n/a	HC0004OSE	1.0	present	n/a	a9096cc78d327020b06a1dafe26d34ba	http://ipress.ua/media/gallery/full/b/i/bichroyciaa7iep.jpg	V1.0	ad6a7135af30914fa37b41a410df08db
LDC2018E53	.jpg.ldcc	HC000RA2Q	2014-05-09	2017-12-01	n/a	n/a	HC0004OTN	1.0	present	n/a	7f959f19f2a2d91a6ad95c5f1080b632	http://ipress.ua/media/gallery/full/z/u/zurab_cabd3.jpg	V1.0	a88a5ffaee55321a8d2e7eae764024a0
